onset	duration	sample	trial_type	response_time	stim_file	value	face_type	event_type	event_order	trial_dist	time_dist
1017.294	n/a	n/a	scrambled_new	n/a	s122.bmp	17	scrambled	faces	1	0	0
1017.948545	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	button_press	0	0	0
1020.484909	n/a	n/a	scrambled_second_early	n/a	s122.bmp	18	scrambled	faces	2	1	3.1909
1021.164	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	button_press	0	0	0
1023.559455	n/a	n/a	famous_new	n/a	f095.bmp	5	famous	faces	1	0	0
1024.104	n/a	n/a	left_sym	n/a	n/a	256	n/a	button_press	0	0	0
1026.683091	n/a	n/a	famous_second_early	n/a	f095.bmp	6	famous	faces	2	1	3.1236
1027.122182	n/a	n/a	left_sym	n/a	n/a	256	n/a	button_press	0	0	0
1029.839455	n/a	n/a	scrambled_new	n/a	s116.bmp	17	scrambled	faces	1	0	0
1030.872182	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	button_press	0	0	0
1032.946727	n/a	n/a	scrambled_second_early	n/a	s116.bmp	18	scrambled	faces	2	1	3.1073
1033.402182	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	button_press	0	0	0
1036.104	n/a	n/a	scrambled_second_late	n/a	s031.bmp	19	scrambled	faces	2	10	31.89
1036.799455	n/a	n/a	left_sym	n/a	n/a	256	n/a	button_press	0	0	0
1039.361273	n/a	n/a	unfamiliar_new	n/a	u129.bmp	13	unfamiliar	faces	1	0	0
1039.883091	n/a	n/a	left_sym	n/a	n/a	256	n/a	button_press	0	0	0
1042.685818	n/a	n/a	unfamiliar_second_late	n/a	u092.bmp	15	unfamiliar	faces	2	11	35.1645
1043.220364	n/a	n/a	left_sym	n/a	n/a	256	n/a	button_press	0	0	0
1045.859455	n/a	n/a	famous_new	n/a	f134.bmp	5	famous	faces	1	0	0
1046.693091	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	button_press	0	0	0
1049.118545	n/a	n/a	famous_new	n/a	f032.bmp	5	famous	faces	1	0	0
1049.815818	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	button_press	0	0	0
1052.274	n/a	n/a	famous_second_early	n/a	f032.bmp	6	famous	faces	2	1	3.1555
1052.868545	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	button_press	0	0	0
1055.582182	n/a	n/a	famous_new	n/a	f058.bmp	5	famous	faces	1	0	0
1056.121273	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	button_press	0	0	0
1058.839455	n/a	n/a	scrambled_new	n/a	s091.bmp	17	scrambled	faces	1	0	0
1059.443091	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	button_press	0	0	0
1062.197636	n/a	n/a	scrambled_new	n/a	s034.bmp	17	scrambled	faces	1	0	0
1062.710364	n/a	n/a	left_sym	n/a	n/a	256	n/a	button_press	0	0	0
1065.354909	n/a	n/a	unfamiliar_second_late	n/a	u129.bmp	15	unfamiliar	faces	2	8	25.9936
1065.912182	n/a	n/a	left_sym	n/a	n/a	256	n/a	button_press	0	0	0
1068.695818	n/a	n/a	famous_new	n/a	f018.bmp	5	famous	faces	1	0	0
1069.253091	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	button_press	0	0	0
1071.903091	n/a	n/a	famous_second_late	n/a	f134.bmp	7	famous	faces	2	8	26.0436
1072.465818	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	button_press	0	0	0
1075.210364	n/a	n/a	scrambled_new	n/a	s024.bmp	17	scrambled	faces	1	0	0
1075.887636	n/a	n/a	left_sym	n/a	n/a	256	n/a	button_press	0	0	0
1078.434909	n/a	n/a	scrambled_second_early	n/a	s024.bmp	18	scrambled	faces	2	1	3.2245
1078.976727	n/a	n/a	left_sym	n/a	n/a	256	n/a	button_press	0	0	0
1081.509455	n/a	n/a	famous_new	n/a	f107.bmp	5	famous	faces	1	0	0
1082.241273	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	button_press	0	0	0
1084.799455	n/a	n/a	famous_second_early	n/a	f107.bmp	6	famous	faces	2	1	3.29
1085.306727	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	button_press	0	0	0
1088.040364	n/a	n/a	famous_second_late	n/a	f058.bmp	7	famous	faces	2	10	32.4582
1088.598545	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	button_press	0	0	0
1091.080364	n/a	n/a	scrambled_new	n/a	s027.bmp	17	scrambled	faces	1	0	0
